txn_id,timestamp,amount,payment_method,bank,failure_reason,attempt_no,hour_of_day,is_weekend,customer_past_success_rate,minutes_since_last_failure,is_flagged_risk,retry_succeeded
txn_001352,2026-07-11T01:07:00,497.7,netbanking,hdfc,insufficient_funds,2,0,0,0.522,5,0,0
txn_001353,2026-06-07T17:42:00,721.28,netbanking,idfc,network_timeout,2,2,0,0.807,180,0,0
txn_001354,2026-07-20T06:17:00,1494.06,wallet,hdfc,network_timeout,1,23,0,0.766,5,0,0
txn_001355,2026-07-07T22:37:00,523.08,upi,idfc,issuer_declined,1,2,0,0.89,60,0,1
txn_001356,2026-07-03T22:54:00,491.8,netbanking,idfc,card_expired,2,1,0,0.796,60,0,0
txn_001357,2026-06-18T03:55:00,7532.8,netbanking,kotak,bank_server_down,1,9,0,0.213,180,0,1
txn_001358,2026-06-14T08:48:00,434.82,wallet,yesbank,issuer_declined,1,4,0,0.373,1,0,0
txn_001359,2026-06-04T13:49:00,4309.66,wallet,sbi,bank_server_down,1,10,1,0.552,180,0,0
txn_001360,2026-06-19T07:07:00,277.18,wallet,icici,card_expired,2,9,0,0.578,30,0,0
txn_001361,2026-06-19T09:56:00,309.8,card,sbi,card_expired,2,5,0,0.623,5,0,0
txn_001362,2026-07-06T12:51:00,309.95,upi,axis,gateway_error,1,15,0,0.683,30,0,0
txn_001363,2026-06-19T03:31:00,370.85,netbanking,other,gateway_error,2,18,0,1.0,180,0,1
txn_001364,2026-06-19T23:44:00,418.96,card,idfc,bank_server_down,3,8,0,0.524,720,0,1
txn_001365,2026-06-28T21:13:00,283.46,card,icici,gateway_error,3,0,0,0.311,60,0,0
txn_001366,2026-06-22T19:15:00,2244.51,netbanking,sbi,card_expired,1,10,0,0.595,30,0,0
txn_001367,2026-06-25T02:24:00,73.49,netbanking,sbi,insufficient_funds,1,18,0,0.371,15,0,1
txn_001368,2026-07-12T05:10:00,1281.01,card,axis,invalid_otp,1,13,0,0.65,180,0,0
txn_001369,2026-07-20T23:16:00,816.85,card,other,card_expired,1,3,0,0.645,1,0,0
txn_001370,2026-06-25T07:23:00,240.46,netbanking,yesbank,network_timeout,2,21,1,0.323,720,0,1
txn_001371,2026-06-14T10:24:00,268.43,wallet,hdfc,risk_block,3,5,0,0.584,30,1,0
txn_001372,2026-07-29T18:33:00,539.17,wallet,other,bank_server_down,1,12,0,0.726,15,0,0
txn_001373,2026-06-12T15:40:00,326.17,netbanking,sbi,issuer_declined,1,21,0,0.922,180,0,1
txn_001374,2026-06-20T19:23:00,422.42,card,yesbank,insufficient_funds,1,6,1,0.555,180,0,0
txn_001375,2026-07-29T16:45:00,327.14,upi,other,issuer_declined,2,19,0,0.522,180,0,1
txn_001376,2026-06-14T17:22:00,233.14,wallet,axis,insufficient_funds,2,19,0,0.645,5,0,1
txn_001377,2026-06-21T05:05:00,1058.28,wallet,axis,invalid_otp,1,16,0,0.629,180,0,1
txn_001378,2026-06-05T03:31:00,270.43,card,sbi,issuer_declined,1,16,0,0.372,60,0,0
txn_001379,2026-06-15T04:43:00,1233.93,wallet,other,card_expired,2,16,0,0.737,1,0,0
txn_001380,2026-07-28T08:50:00,3564.24,netbanking,axis,network_timeout,1,17,0,1.0,180,0,1
txn_001381,2026-06-14T21:43:00,1827.68,netbanking,kotak,network_timeout,1,10,0,1.0,5,0,0
txn_001382,2026-07-28T11:10:00,1872.83,card,hdfc,insufficient_funds,1,9,1,0.443,180,0,0
txn_001383,2026-07-28T20:07:00,498.85,card,yesbank,risk_block,1,19,0,0.676,30,1,0
txn_001384,2026-07-21T20:54:00,721.83,wallet,axis,issuer_declined,1,21,0,0.731,180,0,0
txn_001385,2026-07-06T03:29:00,108.59,upi,yesbank,gateway_error,2,16,0,0.769,30,0,1
txn_001386,2026-06-25T08:43:00,188.73,netbanking,other,insufficient_funds,1,18,1,0.668,1,0,0
txn_001387,2026-07-16T04:57:00,579.58,netbanking,yesbank,insufficient_funds,2,21,1,0.605,15,0,0
txn_001388,2026-07-30T08:22:00,637.07,card,hdfc,bank_server_down,1,4,1,1.0,1,0,1
txn_001389,2026-06-04T07:22:00,316.07,card,icici,network_timeout,3,22,0,0.517,180,0,1
txn_001390,2026-06-03T13:51:00,163.9,wallet,axis,card_expired,2,15,1,0.848,30,0,0
txn_001391,2026-06-19T11:29:00,1079.51,netbanking,other,network_timeout,3,7,0,1.0,180,0,1
txn_001392,2026-06-15T10:20:00,446.74,upi,idfc,insufficient_funds,2,16,0,0.637,1,0,1
txn_001393,2026-06-13T18:26:00,638.04,upi,yesbank,insufficient_funds,1,9,0,0.922,180,0,1
txn_001394,2026-06-09T02:28:00,297.83,wallet,idfc,network_timeout,1,13,0,0.513,15,0,0
txn_001395,2026-07-13T19:17:00,2405.0,card,idfc,network_timeout,1,1,1,0.868,15,0,0
txn_001396,2026-07-05T14:27:00,916.02,wallet,kotak,insufficient_funds,1,14,0,0.528,5,0,0
txn_001397,2026-06-19T18:49:00,1642.69,card,hdfc,bank_server_down,1,23,1,0.909,30,0,1
txn_001398,2026-06-26T15:22:00,3743.23,card,icici,network_timeout,1,16,0,0.556,30,0,1
txn_001399,2026-06-07T15:27:00,376.99,wallet,axis,network_timeout,3,8,0,0.683,180,0,1
txn_001400,2026-07-12T00:59:00,43.02,netbanking,icici,issuer_declined,2,18,1,0.962,15,0,0
txn_001401,2026-07-09T05:47:00,259.82,netbanking,idfc,bank_server_down,2,21,0,0.788,60,0,1
txn_001402,2026-07-22T23:23:00,873.81,wallet,axis,insufficient_funds,3,16,0,0.815,1,0,0
txn_001403,2026-07-08T13:46:00,165.13,upi,sbi,network_timeout,1,1,0,0.83,15,0,1
txn_001404,2026-06-14T12:08:00,1443.95,wallet,sbi,network_timeout,1,7,1,0.365,30,0,0
txn_001405,2026-07-06T19:34:00,1352.69,card,hdfc,issuer_declined,1,23,0,0.744,720,0,0
txn_001406,2026-07-23T05:11:00,410.77,wallet,axis,risk_block,3,21,0,0.521,720,1,0
txn_001407,2026-07-21T03:05:00,1584.48,upi,kotak,invalid_otp,1,6,1,0.656,5,0,0
txn_001408,2026-06-27T15:31:00,1651.98,card,kotak,network_timeout,2,13,1,0.98,5,0,1
txn_001409,2026-07-07T01:36:00,897.89,wallet,axis,insufficient_funds,2,7,0,0.436,180,0,0
txn_001410,2026-06-05T13:29:00,1809.03,upi,hdfc,issuer_declined,2,20,0,0.971,30,0,0
txn_001411,2026-07-19T20:08:00,564.83,upi,other,insufficient_funds,3,14,1,0.597,1,0,1
txn_001412,2026-06-19T07:10:00,886.37,netbanking,hdfc,issuer_declined,1,12,0,0.51,720,0,1
txn_001413,2026-07-11T03:19:00,313.7,card,axis,insufficient_funds,2,3,1,0.738,15,0,0
txn_001414,2026-06-29T16:32:00,1544.12,upi,idfc,insufficient_funds,1,0,0,0.764,15,0,0
txn_001415,2026-07-15T09:15:00,342.0,upi,sbi,bank_server_down,3,1,1,0.995,60,0,0
txn_001416,2026-06-15T20:58:00,765.11,upi,axis,insufficient_funds,2,18,0,0.752,30,0,0
txn_001417,2026-06-10T05:55:00,172.67,card,kotak,invalid_otp,2,14,0,0.854,60,0,1
txn_001418,2026-07-03T17:54:00,421.38,wallet,other,issuer_declined,2,3,0,0.837,15,0,1
txn_001419,2026-07-24T05:48:00,87.8,card,other,invalid_otp,1,20,1,0.834,15,0,1
txn_001420,2026-06-18T01:52:00,433.45,netbanking,idfc,issuer_declined,1,22,1,0.688,30,0,0
txn_001421,2026-06-07T17:30:00,564.9,upi,sbi,network_timeout,3,7,0,0.377,180,0,0
txn_001422,2026-07-03T07:25:00,442.1,upi,other,network_timeout,1,20,0,0.56,60,0,1
txn_001423,2026-06-15T21:16:00,656.09,netbanking,icici,insufficient_funds,3,4,0,0.719,60,0,0
txn_001424,2026-06-18T12:12:00,227.01,netbanking,sbi,insufficient_funds,2,12,0,0.692,30,0,0
txn_001425,2026-07-25T13:01:00,301.58,upi,axis,gateway_error,3,9,0,0.955,60,0,1
txn_001426,2026-07-16T05:21:00,939.31,netbanking,hdfc,invalid_otp,1,16,0,0.737,720,0,0
txn_001427,2026-07-16T07:54:00,444.99,card,idfc,bank_server_down,1,5,0,0.661,5,0,1
txn_001428,2026-06-03T12:40:00,4010.86,card,sbi,network_timeout,2,0,0,0.671,720,0,1
txn_001429,2026-06-29T17:53:00,810.58,card,sbi,invalid_otp,3,10,0,0.736,5,0,0
txn_001430,2026-06-17T08:57:00,530.91,wallet,axis,issuer_declined,2,23,0,0.851,15,0,0
txn_001431,2026-07-30T14:13:00,437.14,wallet,icici,insufficient_funds,2,16,1,0.65,180,0,1
txn_001432,2026-06-16T17:41:00,264.63,upi,hdfc,card_expired,1,7,0,0.755,720,0,0
txn_001433,2026-07-07T13:00:00,847.94,netbanking,kotak,issuer_declined,1,3,0,0.891,60,0,0
txn_001434,2026-06-01T02:05:00,1162.93,upi,icici,bank_server_down,1,10,1,0.259,720,0,1
txn_001435,2026-07-06T06:58:00,867.46,wallet,sbi,insufficient_funds,1,15,0,0.726,15,0,0
txn_001436,2026-07-10T16:42:00,5369.42,netbanking,idfc,invalid_otp,2,3,0,0.779,1,0,0
txn_001437,2026-07-17T12:28:00,968.72,card,icici,issuer_declined,1,5,0,0.748,180,0,0
txn_001438,2026-07-18T22:54:00,577.18,upi,icici,gateway_error,1,4,0,0.296,15,0,0
txn_001439,2026-06-01T04:39:00,130.31,card,axis,insufficient_funds,1,1,1,0.444,180,0,1
txn_001440,2026-06-17T08:02:00,1836.63,netbanking,axis,insufficient_funds,1,6,0,0.865,1,0,1
txn_001441,2026-06-06T16:25:00,4181.32,card,hdfc,bank_server_down,2,5,0,0.501,60,0,1
txn_001442,2026-07-16T15:45:00,206.75,wallet,idfc,insufficient_funds,2,13,0,0.832,5,0,0
txn_001443,2026-07-07T15:15:00,234.29,wallet,axis,invalid_otp,1,23,1,0.933,60,0,0
txn_001444,2026-06-21T12:51:00,229.86,wallet,icici,insufficient_funds,1,3,1,0.853,5,0,1
txn_001445,2026-07-19T02:12:00,5793.47,card,icici,issuer_declined,1,23,0,0.846,180,0,0
txn_001446,2026-06-01T13:42:00,3463.24,upi,idfc,network_timeout,1,12,1,0.731,720,0,1
txn_001447,2026-07-03T01:42:00,397.25,upi,kotak,invalid_otp,1,4,0,0.533,60,0,0
txn_001448,2026-07-06T13:41:00,742.78,wallet,axis,gateway_error,2,21,0,1.0,180,0,1
txn_001449,2026-07-22T11:21:00,2395.68,wallet,idfc,network_timeout,1,11,0,0.66,60,0,1
txn_001450,2026-07-26T07:49:00,291.49,card,yesbank,risk_block,2,21,0,0.749,5,1,0
txn_001451,2026-06-02T23:10:00,114.21,netbanking,other,insufficient_funds,3,13,0,0.918,60,0,0
txn_001452,2026-06-18T14:47:00,1338.42,wallet,kotak,card_expired,2,17,0,0.536,1,0,0
txn_001453,2026-06-10T17:20:00,532.81,netbanking,icici,issuer_declined,2,14,0,0.808,60,0,0
txn_001454,2026-06-11T18:21:00,348.01,netbanking,hdfc,gateway_error,2,19,1,0.861,15,0,0
txn_001455,2026-07-03T15:18:00,156.0,upi,sbi,issuer_declined,1,17,0,0.787,60,0,0
txn_001456,2026-07-21T03:49:00,837.73,card,hdfc,card_expired,2,17,1,0.942,180,0,0
txn_001457,2026-06-02T03:47:00,7731.17,wallet,kotak,bank_server_down,1,3,0,0.743,30,0,1
txn_001458,2026-07-03T12:49:00,2234.32,card,hdfc,insufficient_funds,1,21,0,0.904,180,0,1
txn_001459,2026-07-16T18:03:00,1241.22,upi,kotak,network_timeout,2,14,0,0.853,30,0,1
txn_001460,2026-06-12T04:25:00,712.94,upi,icici,issuer_declined,1,20,0,0.628,15,0,0
txn_001461,2026-07-05T01:30:00,119.32,netbanking,kotak,insufficient_funds,1,1,0,0.605,30,0,0
txn_001462,2026-07-26T10:21:00,965.32,upi,idfc,insufficient_funds,3,15,1,0.734,720,0,1
txn_001463,2026-07-04T21:26:00,102.42,card,axis,insufficient_funds,1,8,0,0.529,180,0,0
txn_001464,2026-06-10T06:00:00,2411.27,wallet,yesbank,invalid_otp,2,10,1,0.882,180,0,1
txn_001465,2026-07-29T06:18:00,1409.54,upi,hdfc,insufficient_funds,1,21,1,1.0,720,0,0
txn_001466,2026-07-24T04:45:00,772.63,wallet,other,insufficient_funds,1,7,0,0.679,15,0,1
txn_001467,2026-07-04T01:34:00,670.96,card,yesbank,invalid_otp,1,19,1,0.686,720,0,0
txn_001468,2026-07-19T03:27:00,577.66,upi,kotak,bank_server_down,1,15,1,0.795,15,0,1
txn_001469,2026-07-01T08:15:00,119.84,netbanking,icici,issuer_declined,1,22,0,0.772,60,0,1
txn_001470,2026-07-25T16:37:00,195.73,upi,axis,bank_server_down,2,13,1,0.664,180,0,1
txn_001471,2026-06-01T21:03:00,698.95,wallet,hdfc,gateway_error,1,5,0,0.646,60,0,1
txn_001472,2026-06-21T14:38:00,459.22,wallet,sbi,bank_server_down,2,5,1,0.403,5,0,0
txn_001473,2026-07-14T14:48:00,783.89,upi,icici,network_timeout,1,11,0,0.613,30,0,1
txn_001474,2026-07-05T05:32:00,888.63,wallet,sbi,network_timeout,1,2,0,0.762,60,0,1
txn_001475,2026-07-21T10:27:00,2569.79,wallet,kotak,invalid_otp,1,19,0,0.774,1,0,1
txn_001476,2026-06-27T10:37:00,718.44,card,hdfc,bank_server_down,1,21,0,0.649,30,0,1
txn_001477,2026-07-12T16:07:00,302.59,card,kotak,gateway_error,1,16,0,0.723,180,0,1
txn_001478,2026-07-24T21:58:00,1694.73,wallet,sbi,invalid_otp,2,15,0,0.579,60,0,0
txn_001479,2026-06-28T05:41:00,509.27,card,icici,insufficient_funds,2,23,0,0.573,1,0,0
txn_001480,2026-06-25T04:48:00,2694.15,card,other,card_expired,1,10,0,0.855,15,0,0
txn_001481,2026-06-20T02:34:00,629.7,card,idfc,issuer_declined,3,16,0,0.82,5,0,0
txn_001482,2026-07-01T15:13:00,1398.6,netbanking,idfc,card_expired,2,2,0,1.0,1,0,0
txn_001483,2026-06-21T02:48:00,2067.7,upi,sbi,card_expired,1,18,1,0.524,30,0,0
txn_001484,2026-06-29T23:35:00,1345.1,netbanking,icici,issuer_declined,2,23,0,0.726,180,0,1
txn_001485,2026-07-23T04:50:00,1128.59,wallet,hdfc,insufficient_funds,1,18,1,1.0,60,0,1
txn_001486,2026-06-10T04:46:00,995.43,netbanking,sbi,gateway_error,1,3,1,0.446,15,0,0
txn_001487,2026-07-19T07:50:00,430.4,upi,hdfc,risk_block,2,4,0,0.74,15,1,0
txn_001488,2026-07-27T07:31:00,197.69,wallet,idfc,network_timeout,1,6,0,0.51,5,0,1
txn_001489,2026-07-06T02:52:00,20363.92,upi,yesbank,insufficient_funds,2,13,1,0.643,1,0,0
txn_001490,2026-07-17T05:52:00,812.31,card,other,issuer_declined,1,3,1,0.484,1,0,0
txn_001491,2026-06-24T04:48:00,135.68,wallet,other,gateway_error,1,20,0,0.863,60,0,1
txn_001492,2026-07-21T23:48:00,200.48,wallet,icici,bank_server_down,1,20,0,0.667,1,0,1
txn_001493,2026-07-12T06:13:00,208.12,card,other,card_expired,2,13,1,0.829,15,0,0
txn_001494,2026-07-28T01:02:00,929.5,card,yesbank,insufficient_funds,1,1,0,0.586,180,0,0
txn_001495,2026-06-11T04:25:00,175.73,upi,sbi,gateway_error,1,8,0,0.759,720,0,0
txn_001496,2026-07-21T07:36:00,1289.85,card,yesbank,risk_block,1,4,0,0.707,180,1,0
txn_001497,2026-07-03T16:33:00,417.96,upi,icici,gateway_error,3,16,0,0.584,30,0,1
txn_001498,2026-06-11T06:14:00,313.39,card,axis,gateway_error,2,15,0,0.984,60,0,1
txn_001499,2026-06-04T14:19:00,710.35,netbanking,axis,gateway_error,1,13,0,0.794,15,0,1
txn_001500,2026-06-26T10:34:00,1621.5,upi,sbi,gateway_error,2,2,0,0.582,1,0,1
txn_001501,2026-07-29T13:11:00,6117.39,upi,other,insufficient_funds,1,8,1,0.629,5,0,0
txn_001502,2026-07-14T04:55:00,83.91,wallet,kotak,insufficient_funds,1,4,1,0.766,180,0,0
txn_001503,2026-06-27T08:40:00,3362.97,wallet,kotak,insufficient_funds,1,6,1,1.0,720,0,1
txn_001504,2026-06-05T13:47:00,560.66,card,sbi,insufficient_funds,1,19,1,0.563,180,0,1
txn_001505,2026-07-06T13:59:00,503.16,card,idfc,network_timeout,1,1,0,0.982,720,0,1
txn_001506,2026-06-06T10:55:00,187.09,wallet,sbi,risk_block,1,13,0,0.943,60,1,0
txn_001507,2026-07-30T13:26:00,140.52,card,sbi,insufficient_funds,1,0,1,0.655,720,0,0
txn_001508,2026-06-17T21:31:00,133.59,card,icici,network_timeout,2,12,0,0.642,30,0,1
txn_001509,2026-06-07T05:25:00,7391.62,netbanking,yesbank,insufficient_funds,2,8,0,0.817,5,0,0
txn_001510,2026-06-12T23:48:00,362.25,upi,other,network_timeout,1,1,0,0.746,720,0,1
txn_001511,2026-07-24T02:19:00,455.37,card,icici,insufficient_funds,1,18,1,1.0,180,0,0
txn_001512,2026-06-12T21:11:00,2119.32,wallet,other,bank_server_down,1,0,1,0.602,1,0,1
txn_001513,2026-07-24T04:31:00,877.3,upi,other,network_timeout,3,17,1,1.0,720,0,1
txn_001514,2026-06-26T23:45:00,779.81,upi,idfc,card_expired,2,17,0,0.821,30,0,0
txn_001515,2026-06-25T12:09:00,620.56,wallet,kotak,issuer_declined,1,16,0,0.0,1,0,0
txn_001516,2026-07-22T15:11:00,683.62,netbanking,hdfc,bank_server_down,1,21,0,0.481,30,0,1
txn_001517,2026-07-27T22:02:00,156.93,wallet,kotak,insufficient_funds,1,23,0,0.91,5,0,0
txn_001518,2026-07-23T06:06:00,2332.5,card,yesbank,insufficient_funds,1,8,0,0.773,5,0,1
txn_001519,2026-06-14T12:09:00,393.8,wallet,yesbank,gateway_error,1,22,0,0.853,180,0,1
txn_001520,2026-07-23T00:58:00,340.49,netbanking,yesbank,risk_block,1,22,0,0.491,1,1,0
txn_001521,2026-06-14T20:38:00,302.55,upi,icici,issuer_declined,3,0,1,0.836,720,0,0
txn_001522,2026-07-06T08:02:00,235.86,card,other,issuer_declined,3,18,0,0.524,180,0,0
txn_001523,2026-06-04T16:45:00,1118.33,netbanking,kotak,insufficient_funds,2,2,0,0.501,15,0,0
txn_001524,2026-06-29T23:25:00,388.62,netbanking,axis,insufficient_funds,1,3,0,0.286,60,0,0
txn_001525,2026-06-02T02:17:00,457.47,netbanking,kotak,insufficient_funds,1,18,0,0.848,15,0,0
txn_001526,2026-06-25T21:06:00,1321.08,card,yesbank,insufficient_funds,1,13,1,0.976,15,0,1
txn_001527,2026-07-25T06:59:00,4879.56,wallet,other,risk_block,2,17,0,0.783,5,1,0
txn_001528,2026-07-03T15:10:00,156.78,netbanking,hdfc,gateway_error,1,16,0,0.557,30,0,1
txn_001529,2026-07-20T23:12:00,182.88,card,idfc,invalid_otp,3,5,0,0.618,180,0,1
txn_001530,2026-06-06T12:53:00,2065.92,wallet,icici,insufficient_funds,1,10,0,0.506,1,0,0
txn_001531,2026-06-16T23:59:00,154.02,card,axis,network_timeout,1,0,1,0.725,1,0,1
txn_001532,2026-06-14T03:17:00,554.95,card,idfc,insufficient_funds,2,23,0,0.598,15,0,0
txn_001533,2026-07-27T23:20:00,1718.27,wallet,axis,gateway_error,1,0,1,0.736,180,0,1
txn_001534,2026-06-29T22:21:00,1603.65,netbanking,other,gateway_error,1,11,0,0.515,5,0,1
txn_001535,2026-07-07T10:13:00,981.01,card,other,issuer_declined,1,14,0,0.899,30,0,0
txn_001536,2026-07-13T12:21:00,1002.76,card,kotak,gateway_error,1,13,0,0.818,60,0,1
txn_001537,2026-06-28T10:16:00,1003.46,card,hdfc,issuer_declined,3,1,0,0.779,60,0,0
txn_001538,2026-06-11T01:18:00,409.89,card,axis,gateway_error,1,6,0,0.433,30,0,1
txn_001539,2026-06-26T03:49:00,3426.44,netbanking,idfc,insufficient_funds,1,11,1,0.728,30,0,0
txn_001540,2026-06-21T12:16:00,654.4,upi,icici,issuer_declined,1,17,1,0.722,30,0,1
txn_001541,2026-06-02T15:56:00,1629.57,netbanking,sbi,bank_server_down,1,8,0,0.922,15,0,1
txn_001542,2026-06-29T07:17:00,235.49,upi,icici,bank_server_down,2,8,1,0.721,180,0,1
txn_001543,2026-06-06T16:29:00,1485.77,wallet,hdfc,invalid_otp,2,4,1,0.857,1,0,1
txn_001544,2026-06-02T04:50:00,989.98,card,icici,gateway_error,3,18,0,0.802,15,0,1
txn_001545,2026-06-10T13:17:00,93.79,wallet,icici,insufficient_funds,1,15,0,0.436,30,0,1
txn_001546,2026-07-18T16:26:00,1644.09,wallet,sbi,risk_block,1,1,0,0.577,180,1,0
txn_001547,2026-07-21T19:12:00,865.33,netbanking,hdfc,bank_server_down,1,14,0,0.771,30,0,1
txn_001548,2026-07-21T07:00:00,522.02,wallet,hdfc,card_expired,2,19,0,0.247,1,0,0
txn_001549,2026-07-01T20:13:00,6630.09,upi,other,invalid_otp,1,18,0,0.377,60,0,1
txn_001550,2026-07-20T23:23:00,3365.16,upi,other,issuer_declined,1,3,0,0.795,180,0,0
txn_001551,2026-07-06T23:27:00,2662.46,netbanking,other,bank_server_down,1,0,1,0.809,720,0,1
txn_001552,2026-07-13T23:26:00,536.78,card,icici,gateway_error,2,12,0,0.353,15,0,1
txn_001553,2026-06-13T22:17:00,77.3,wallet,yesbank,insufficient_funds,2,3,1,0.884,180,0,0
txn_001554,2026-06-24T11:40:00,1804.42,upi,icici,insufficient_funds,1,0,0,0.74,720,0,0
txn_001555,2026-07-16T19:40:00,6082.39,card,kotak,risk_block,1,22,1,0.739,60,1,0
txn_001556,2026-06-10T04:29:00,437.17,upi,hdfc,insufficient_funds,2,13,0,0.788,5,0,1
txn_001557,2026-07-26T22:19:00,619.87,upi,idfc,bank_server_down,1,22,0,0.64,5,0,1
txn_001558,2026-06-15T03:37:00,738.03,card,kotak,risk_block,1,10,1,0.751,30,1,0
txn_001559,2026-07-11T20:56:00,423.77,wallet,icici,network_timeout,2,10,0,0.791,720,0,1
txn_001560,2026-06-05T03:38:00,122.24,netbanking,icici,gateway_error,1,18,0,0.645,720,0,0
txn_001561,2026-07-09T11:43:00,288.53,wallet,sbi,issuer_declined,1,4,0,0.74,15,0,0
txn_001562,2026-07-19T09:12:00,165.09,wallet,sbi,issuer_declined,1,1,0,0.486,720,0,0
txn_001563,2026-06-27T23:43:00,925.95,card,other,gateway_error,1,3,0,0.725,5,0,0
txn_001564,2026-07-07T15:59:00,2169.63,netbanking,yesbank,issuer_declined,1,12,1,0.55,30,0,0
txn_001565,2026-06-14T02:10:00,1242.51,wallet,sbi,gateway_error,1,1,0,0.862,30,0,1
txn_001566,2026-07-19T03:38:00,1912.26,upi,axis,network_timeout,1,17,0,0.625,60,0,1
txn_001567,2026-06-17T01:16:00,388.38,wallet,hdfc,network_timeout,1,0,0,1.0,60,0,1
txn_001568,2026-07-23T14:01:00,1349.07,netbanking,yesbank,insufficient_funds,2,11,0,0.975,5,0,0
txn_001569,2026-07-14T02:47:00,924.85,upi,yesbank,network_timeout,1,8,0,0.584,30,0,1
txn_001570,2026-06-24T15:15:00,1219.62,wallet,other,card_expired,1,5,0,0.707,720,0,0
txn_001571,2026-06-10T09:38:00,266.23,card,other,insufficient_funds,1,4,0,0.836,180,0,1
txn_001572,2026-06-15T08:18:00,3969.26,upi,other,insufficient_funds,1,15,0,0.511,1,0,0
txn_001573,2026-07-23T15:56:00,57.65,netbanking,icici,invalid_otp,1,12,0,0.385,720,0,1
txn_001574,2026-06-06T12:16:00,886.76,card,sbi,insufficient_funds,2,3,0,0.801,30,0,0
txn_001575,2026-06-04T13:56:00,298.62,upi,icici,network_timeout,2,0,0,1.0,30,0,1
txn_001576,2026-06-11T07:08:00,406.89,upi,hdfc,risk_block,1,5,0,0.716,60,1,0
txn_001577,2026-07-07T04:47:00,1151.02,wallet,sbi,risk_block,3,13,0,0.862,60,1,0
txn_001578,2026-06-15T09:09:00,1169.35,netbanking,kotak,issuer_declined,2,17,0,0.773,5,0,0
txn_001579,2026-07-10T01:41:00,723.84,wallet,sbi,gateway_error,1,18,1,0.684,720,0,1
txn_001580,2026-06-25T02:24:00,516.57,wallet,idfc,insufficient_funds,1,5,0,0.605,5,0,0
txn_001581,2026-06-05T01:25:00,2206.74,netbanking,hdfc,invalid_otp,1,0,0,0.585,720,0,1
txn_001582,2026-06-26T10:33:00,824.67,upi,sbi,card_expired,2,2,0,1.0,5,0,0
txn_001583,2026-07-05T01:32:00,320.18,upi,axis,bank_server_down,1,6,1,0.864,1,0,1
txn_001584,2026-07-16T21:38:00,1516.54,netbanking,yesbank,gateway_error,2,10,1,0.699,720,0,1
txn_001585,2026-06-13T00:55:00,1726.1,netbanking,axis,issuer_declined,1,7,1,0.837,5,0,0
txn_001586,2026-07-23T18:33:00,1061.74,upi,yesbank,insufficient_funds,1,20,1,0.875,15,0,1
txn_001587,2026-06-07T20:23:00,39.95,netbanking,idfc,insufficient_funds,3,19,0,0.83,30,0,0
txn_001588,2026-07-11T18:58:00,424.7,netbanking,yesbank,network_timeout,1,0,0,0.912,60,0,1
txn_001589,2026-06-25T22:42:00,224.1,upi,sbi,bank_server_down,1,22,1,0.743,30,0,1
txn_001590,2026-06-01T09:51:00,394.68,card,idfc,network_timeout,2,4,0,0.525,720,0,1
txn_001591,2026-06-01T21:41:00,444.15,card,kotak,card_expired,2,1,1,1.0,720,0,0
txn_001592,2026-07-24T19:40:00,1077.13,netbanking,axis,bank_server_down,1,18,0,0.688,720,0,1
txn_001593,2026-06-24T03:41:00,57.9,card,kotak,network_timeout,1,11,0,1.0,60,0,1
txn_001594,2026-07-23T07:11:00,1271.84,netbanking,icici,invalid_otp,1,0,0,0.508,180,0,1
txn_001595,2026-07-20T09:59:00,2169.58,card,axis,insufficient_funds,1,17,0,1.0,5,0,1
txn_001596,2026-06-16T15:17:00,116.81,wallet,kotak,invalid_otp,2,20,0,0.697,720,0,0
txn_001597,2026-06-16T07:37:00,1423.81,netbanking,idfc,gateway_error,1,12,0,0.519,5,0,1
txn_001598,2026-07-19T12:58:00,1081.87,card,yesbank,bank_server_down,1,18,0,0.909,1,0,1
txn_001599,2026-06-15T19:02:00,532.43,wallet,sbi,insufficient_funds,1,6,0,0.734,720,0,0
txn_001600,2026-07-11T08:35:00,259.79,netbanking,icici,bank_server_down,1,19,1,0.658,5,0,1
txn_001601,2026-07-26T22:26:00,88.81,wallet,idfc,insufficient_funds,1,13,1,0.868,1,0,0
txn_001602,2026-06-21T05:23:00,87.74,upi,axis,insufficient_funds,1,17,0,0.654,1,0,0
txn_001603,2026-07-09T01:06:00,569.93,upi,hdfc,network_timeout,1,16,1,0.917,30,0,1
txn_001604,2026-06-25T16:49:00,511.14,upi,other,issuer_declined,1,16,0,0.897,30,0,1
txn_001605,2026-07-27T04:20:00,5455.7,wallet,idfc,network_timeout,3,21,1,0.985,1,0,1
txn_001606,2026-07-30T22:29:00,1293.9,upi,idfc,bank_server_down,1,8,0,0.834,5,0,1
txn_001607,2026-07-10T00:13:00,1514.58,netbanking,other,risk_block,1,22,1,0.647,1,1,0
txn_001608,2026-06-04T17:57:00,733.02,wallet,yesbank,issuer_declined,1,2,0,0.623,15,0,0
txn_001609,2026-06-18T20:58:00,577.81,netbanking,axis,risk_block,1,8,1,0.756,720,1,0
txn_001610,2026-06-13T10:52:00,443.49,wallet,kotak,card_expired,2,0,1,0.747,5,0,0
